Name,Season Type,NBA ID,Year(s),Games,FG,FGA,FG Points,EFG%,EFG+,PAA,PAA/Game,PAR,PAR/Game,ShotSkill+,Volume Percentile,EFG Percentile,PAA/Game Percentile,PAR/Game Percentile,ShotSkill Percentile
San Antonio Spurs,Reg,1610612759,201617,82,3222,6862,7197,52.4,102.1,148.2,1.8,505.0,6.2,104.4,21,73,73,73,92
San Antonio Spurs,Reg,1610612759,201718,82,3204,7002,7105,50.7,97.4,-191.9,-2.3,176.5,2.2,99.7,28,14,14,14,51
San Antonio Spurs,Reg,1610612759,201819,82,3468,7249,7748,53.4,102.0,149.3,1.8,651.0,7.9,108.2,45,80,80,80,97
San Antonio Spurs,Reg,1610612759,201920,71,2995,6351,6750,53.1,100.5,33.0,0.5,434.4,6.1,105.4,62,49,49,49,100
San Antonio Spurs,Reg,1610612759,202021,72,3014,6520,6744,51.7,96.2,-268.6,-3.7,357.3,5.0,98.8,80,11,11,11,35
San Antonio Spurs,Reg,1610612759,202122,82,3546,7601,8017,52.7,99.2,-65.4,-0.8,504.7,6.2,101.1,97,32,32,32,56
San Antonio Spurs,Reg,1610612759,202223,46,1981,4188,4460,53.3,98.2,-79.6,-1.7,194.3,4.2,98.6,87,28,28,25,38
Oklahoma City Thunder,Reg,1610612760,200910,82,3063,6629,6544,49.4,98.6,-94.1,-1.1,472.0,5.8,99.0,36,38,42,35,38
Oklahoma City Thunder,Reg,1610612760,201011,82,3066,6609,6619,50.1,100.5,33.0,0.4,446.8,5.4,100.1,42,59,59,63,51
Oklahoma City Thunder,Reg,1610612760,201112,66,2462,5229,5396,51.6,105.9,300.1,4.5,803.2,12.2,104.7,19,94,94,94,94
Oklahoma City Thunder,Reg,1610612760,201213,82,3125,6503,6847,52.6,106.0,390.2,4.8,866.2,10.6,106.8,4,94,94,87,97
Oklahoma City Thunder,Reg,1610612760,201314,82,3194,6781,7052,52.0,103.8,256.3,3.1,665.9,8.1,104.1,52,83,83,83,87
Oklahoma City Thunder,Reg,1610612760,201415,82,3183,7116,6997,49.2,99.1,-61.2,-0.7,505.2,6.2,98.9,90,45,45,49,35
Oklahoma City Thunder,Reg,1610612760,201516,82,3372,7080,7422,52.4,104.3,307.3,3.7,913.3,11.1,103.8,81,90,94,97,90
Oklahoma City Thunder,Reg,1610612760,201617,82,3236,7168,7163,50.0,97.3,-199.3,-2.4,173.5,2.1,96.5,87,21,21,21,11
Oklahoma City Thunder,Reg,1610612760,201718,82,3271,7222,7423,51.4,98.6,-104.0,-1.3,275.9,3.4,97.1,90,42,42,45,21
Oklahoma City Thunder,Reg,1610612760,201819,82,3498,7707,7928,51.4,98.1,-151.1,-1.8,382.3,4.7,97.2,100,28,21,32,14
Oklahoma City Thunder,Reg,1610612760,201920,72,2879,6157,6528,53.0,100.2,16.0,0.2,405.1,5.6,103.4,8,42,42,38,94
Oklahoma City Thunder,Reg,1610612760,202021,72,2795,6340,6447,50.8,94.5,-372.8,-5.2,235.8,3.3,93.8,38,7,4,7,10
Oklahoma City Thunder,Reg,1610612760,202122,82,3141,7310,7273,49.8,93.6,-500.0,-6.1,48.2,0.6,94.1,73,4,4,4,7
Oklahoma City Thunder,Reg,1610612760,202223,46,1991,4267,4542,53.2,98.2,-83.6,-1.8,195.4,4.2,96.8,93,21,21,32,17
Seattle SuperSonics,Reg,1610612760,199697,82,2994,6413,6547,51.0,103.5,223.2,2.7,692.6,8.4,101.3,36,83,83,83,60
Seattle SuperSonics,Reg,1610612760,199798,82,3052,6459,6725,52.1,108.9,549.0,6.7,1207.8,14.7,105.4,49,100,100,100,93
